"glottocode","society","family","macroarea","continent","vitality","Pop_area","Pop_indiv","EA005","EA015","EA015_2","EA033","EA043","EA202","per_wetqu","n_warm_month","elevSD","lang_rich","phylo_rich","id","Long","Lat"
"ngon1268","Ngonde","atla1278","Africa","Africa",NA,0.0458848237120617,NA,6,"exogamy","no",2,"unilineal",0.000774662761448682,0.480409356725146,1,0.0894505202088035,0.0346368715083799,0,"857",34,-10
"ngon1269","Ngoni","atla1278","Africa","Africa",0.8,0.0223329082125324,0.000202380952380952,6,"agamy","no",3,"non-unilineal",0.00106216285847996,0.475438596491228,1,0.0708953188619488,0.0134078212290503,0,"856",33,-12
"ngul1246","Ngulu","atla1278","Africa","Africa",1,0.0425474791850164,0.000157142857142857,7,"endogamy","yes",0,"unilineal",0.000662162723479919,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",38,-6
"nina1238","Shiriana","yano1268","South America","Americas",0.8,0.00949148237202029,0.000000559523809523809,0,"endogamy","no",0,"non-unilineal",0.0000621625209798508,0.484795321637427,1,0.208378494467402,0.0324022346368715,0.0819672131147541,"1079",-63,4
"nise1244","Nisenan","maid1262","North America","Americas",0,0.0000139232414377086,0.00000000119047619047619,0,"agamy","no",0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-121,39
"niue1239","Niueans","aust1307","Papunesia","Pacific",0.6,0.00313214315791454,0.00000677380952380952,5,"endogamy","yes",1,"non-unilineal",0.000046162515579849,0.295906432748538,0.583333333333333,0.312534354935159,0.0402234636871508,0.0327868852459016,"545",-169.86,-19.05
"njye1238","Dzem","atla1278","Africa","Africa",1,0.0668358393569836,0.00000416666666666667,7,"exogamy","yes",0,"non-unilineal",0.0000746625251986023,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",14,3
"nkhu1238","Ngumbi","atla1278","Africa","Africa",1,0.0018116858076561,0.000178571428571429,5,NA,NA,NA,"unilineal",0.000999662837386208,0.0611111111111111,0.916666666666667,0.308513660769121,0.00782122905027933,0.0163934426229508,"739",15,-15
"nkun1238","Nkundo","atla1278","Africa","Africa",NA,0.0267223475713975,NA,6,"exogamy","yes",2,"non-unilineal",0.0124996667186375,0.342105263157895,1,0.0182168451259424,0.0625698324022346,0.0163934426229508,"1092",20,0
"noml1242","Nomlaki","wint1258","North America","Americas",NA,0.0000139232414377086,NA,0,"exogamy","yes",0,"unilineal",0.00000341250115171914,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-122,39
"nort1551","Tagotoka","utoa1244","North America","Americas",NA,0.0000139232414377086,NA,0,NA,NA,0,"non-unilineal",0.000002162500729844,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-117,43
"nort1551","Wadadokado","utoa1244","North America","Americas",NA,0.0000139232414377086,NA,0,"agamy","no",0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-119,43
"nort1551","Atsakudokwa","utoa1244","North America","Americas",NA,0.0000139232414377086,NA,0,NA,NA,0,"non-unilineal",0.00000141250047671891,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-118,42
"nort1551","Kidutokado","utoa1244","North America","Americas",NA,0.0000139232414377086,NA,0,"agamy","no",0,"non-unilineal",0.00000153750051890643,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-120,42
"nort1551","Sawakudokwa","utoa1244","North America","Americas",NA,0.0000139232414377086,NA,0,NA,NA,0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-118,41
"nort2671","Sami","ural1272","Eurasia","Europe",0.8,0.0000598467810238304,0.0000178571428571429,0,"exogamy","no",0,"non-unilineal",0.000002162500729844,0.168421052631579,0,0.152855268517954,0.00670391061452514,0.0163934426229508,"102",22,68
"nort2676","Besermyan","ural1272","Eurasia","Asia",NA,0.419723494483938,NA,9,"agamy","no",4,"non-unilineal",0.000125087542217046,0.128070175438597,0.0833333333333333,0.0127819906078727,0,0,"159",52,58
"nort2690","Uzbek","turk1311","Eurasia","Asia",1,NA,0.0196428571428571,2,NA,NA,NA,"unilineal",0.00020903757055018,0.0286549707602339,0.416666666666667,0.0423616209419678,NA,NA,"387",60,43
"nort2745","Yukaghir","yuka1259","Eurasia","Asia",0.2,0.000000108549179607915,0.000000119047619047619,0,"exogamy","no",0,"non-unilineal",NA,0.0669590643274854,0,0.194971157016057,0,0,"111",145,70
"nort2765","Kissi","atla1278","Africa","Africa",1,0.069319650829854,0.000341666666666667,9,"exogamy","yes",1,"unilineal",0.00249966334363638,0.582456140350877,1,0.202007113447926,0.0804469273743017,0.0327868852459016,"967",-10,9
"nort2774","Ngbandi","atla1278","Africa","Africa",1,0.00588142974104598,0.000297619047619048,6,"exogamy","yes",0,"unilineal",0.00143716298504251,0.416666666666667,1,0.0228574013614247,0.0368715083798883,0.0655737704918033,"1033",22,4
"nort2775","Gbaya","atla1278","Africa","Africa",1,0.015745347966607,0.000238095238095238,6,"exogamy","yes",0,"unilineal",0.00249966334363638,0.416374269005848,1,0.0380125151525025,0.0614525139664804,0.0327868852459016,"1032",16,6
"nort2795","Ndebele","atla1278","Africa","Africa",1,0.0131292041888767,0.0018452380952381,5,"agamy","no",3,"unilineal",0.00374966376551152,0.255263157894737,1,0.0342681336608319,0.0212290502793296,0.0163934426229508,"741",28,-20
"nort2819","Bobo","mand1469","Africa","Africa",1,0.0337348416724281,0.0000416666666666667,7,"endogamy","yes",0,"unilineal",0.00299966351238644,0.402923976608187,1,0.0177537788705605,0.0782122905027933,0.0491803278688525,"968",-4,13
"nort2839","Ranon","aust1307","Papunesia","Pacific",0.6,0.00250504731070764,0.00000625,8,"endogamy","yes",NA,"non-unilineal",NA,0.198830409356725,0.833333333333333,0.0952706493594226,0.181005586592179,0.0327868852459016,"650",168.15,-16.18
"nort2843","Vanua Levu","aust1307","Papunesia","Pacific",NA,0.00250504731070764,NA,6,"endogamy","yes",1,"non-unilineal",NA,0.198830409356725,0.833333333333333,0.0952706493594226,0.181005586592179,0.0327868852459016,"650",178.32,-17.81
"nort2845","Marquesans","aust1307","Papunesia","Pacific",0.6,0.00519176976501907,0.00000404761904761905,5,"agamy","no",1,"non-unilineal",0.0000221625074798463,0.49093567251462,1,0.409385050884626,0.0603351955307263,0.0655737704918033,"835",-140.08,-8.9
"nort2877","Sagada","aust1307","Papunesia","Asia",1,0.383989571318484,0.0000833333333333333,7,"agamy","no",0,"non-unilineal",0.000124662542073608,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",121,17
"nort2937","Northern Foothill Yokuts","yoku1255","North America","Americas",NA,0.00218073854509906,NA,0,"endogamy","yes",0,"unilineal",0.0000496625167610994,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-120,36
"nort2938","Haida","haid1248","North America","Americas",0.2,0.0000308750049864779,0.0000000357142857142857,0,"exogamy","yes",0,"unilineal",NA,0.1,0,0.0895595856543483,0.0223463687150838,0.0819672131147541,"243",-132,54
"nort2942","Délįne","atha1245","North America","Americas",0.6,0.00000372685516653841,0.00000122619047619048,0,"agamy","no",0,"non-unilineal",NA,0.0596491228070175,0,0.053218410572771,0,0,"117",-119,65
"nort2944","Nunamiut","eski1264","North America","Americas",NA,0.0000257623386269451,NA,0,"agamy","no",0,"non-unilineal",0.000002162500729844,0.0915204678362573,0,0.140708821586077,0.00670391061452514,0.0327868852459016,"115",-152,68
"nort2944","Tareumiut","eski1264","North America","Americas",NA,0.0000257623386269451,NA,0,"agamy","no",0,"non-unilineal",0.0000121625041048451,0.0915204678362573,0,0.140708821586077,0.00670391061452514,0.0327868852459016,"115",-157,71
"nort2952","Maidu","maid1262","North America","Americas",0,0.0000139232414377086,0.00000000238095238095238,0,"agamy","no",1,"non-unilineal",0.00000278750094078157,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-121,40
"nort2955","Hukundika","utoa1244","North America","Americas",NA,0.0000214565545024979,NA,0,"endogamy","no",0,"non-unilineal",NA,0.0777777777777778,0.25,0.230280999738408,0.00223463687150838,0.0163934426229508,"411",-112,42
"nort2955","Wind River Eastern Shoshone","utoa1244","North America","Americas",NA,0.0000214565545024979,NA,0,"agamy","no",1,"non-unilineal",0.000019662506636096,0.0777777777777778,0.25,0.230280999738408,0.00223463687150838,0.0163934426229508,"411",-109,43
"nort2955","Bohogue","utoa1244","North America","Americas",NA,0.0000214565545024979,NA,0,"agamy","no",0,"non-unilineal",0.0000184125062142208,0.0777777777777778,0.25,0.230280999738408,0.00223463687150838,0.0163934426229508,"411",-112,43
"nort2955","Tukudika","utoa1244","North America","Americas",NA,0.0000214565545024979,NA,0,"agamy","no",0,"non-unilineal",0.00000591250199546942,0.0777777777777778,0.25,0.230280999738408,0.00223463687150838,0.0163934426229508,"411",-111,44
"nort2955","Agaiduka","utoa1244","North America","Americas",NA,0.0000214565545024979,NA,0,"agamy","no",0,"non-unilineal",0.00000716250241734457,0.0777777777777778,0.25,0.230280999738408,0.00223463687150838,0.0163934426229508,"411",-112,44
"nort2959","Tepehuán","utoa1244","North America","Americas",0.6,0.000219269342807988,0.00000738095238095238,8,NA,NA,NA,"non-unilineal",NA,0.207894736842105,0.583333333333333,0.196239106133426,0.0122905027932961,0.0327868852459016,"721",-107,27
"nort2966","Northern Pomo","pomo1273","North America","Americas",0,0.0000139232414377086,0,0,"agamy","no",0,"non-unilineal",0.0000121625041048451,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-123,39
"nort2971","Lengua","leng1261","South America","Americas",NA,0.0171773287439946,NA,1,"agamy","no",0,"non-unilineal",NA,0.191812865497076,1,0.00155601449610005,0.017877094972067,0.0655737704918033,"673",-59,-23
"nort2972","Emberá","choc1280","South America","Americas",0.8,0.0271343676924353,0.0000591666666666667,6,"endogamy","no",0,"non-unilineal",0.0000621625209798508,0.721052631578947,1,0.941299931589039,0.0446927374301676,0.147540983606557,"1077",-78,8
"nort3051","Somali","afro1255","Africa","Africa",NA,0.0304397227762502,NA,1,"exogamy","yes",2,"unilineal",NA,0.0456140350877193,1,0.0437905881559244,0.00111731843575419,0.0163934426229508,"1037",48,8
"nort3051","Esa","afro1255","Africa","Africa",NA,0.0281185794856343,NA,1,"exogamy","yes",3,"unilineal",0.000874662795198693,0.0567251461988304,1,0.191294582603337,0.00446927374301676,0,"917",43,10
"nort3133","Gimma","afro1255","Africa","Africa",NA,0.00444092785305915,NA,3,"agamy","no",NA,"unilineal",NA,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",32,13
"nort3133","Kababish","afro1255","Africa","Africa",NA,0.0542745898039575,NA,1,NA,NA,2,"unilineal",NA,0.0210526315789474,1,0.0330352154656878,0.00223463687150838,0.0327868852459016,"799",31,17
"nort3133","Habbaniya","afro1255","Africa","Africa",NA,0.00321703585297991,NA,2,"agamy","no",NA,"unilineal",NA,0.226023391812865,1,0.140885407800659,0.0201117318435754,0.114754098360656,"914",25,11
"nort3139","Lebanese","afro1255","Eurasia","Asia",1,0.204276168289944,0.0104761904761905,7,"endogamy","no",3,"unilineal",0.0196871691444196,0.137719298245614,0.583333333333333,0.136853778117494,0.0268156424581006,0.0491803278688525,"479",36,34
"nort3142","Syrians","afro1255","Eurasia","Asia",1,0.204276168289944,0.00642857142857143,6,"agamy","no",2,"unilineal",NA,0.137719298245614,0.583333333333333,0.136853778117494,0.0268156424581006,0.0491803278688525,"479",36,36
"nots1237","Lesu","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.00000219047619047619,4,"endogamy","yes",0,"unilineal",0.000002162500729844,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",151.66,-3.06
"ntch1242","Basari","atla1278","Africa","Africa",1,0.0594162026113857,0.000119047619047619,7,"exogamy","yes",1,"unilineal",0.000499662668636151,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",1,9
"nucl1235","Armenians","indo1319","Eurasia","Asia",0.6,0.0704177705138275,0.00373809523809524,7,"agamy","no",3,"non-unilineal",NA,0.0821637426900585,0.333333333333333,0.778213087425307,0.0625698324022346,0.0983606557377049,"386",45,40
"nucl1237","Klikitat","saha1239","North America","Americas",NA,0.0000585478091745224,NA,0,"agamy","no",0,"non-unilineal",NA,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-122,46
"nucl1240","Mumuye","atla1278","Africa","Africa",1,0.0668358393569836,0.000476190476190476,7,"endogamy","yes",1,"unilineal",0.000812162774104936,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",12,9
"nucl1301","Turks","turk1311","Eurasia","Asia",1,0.204276168289944,0.0551190476190476,6,"agamy","no",3,"unilineal",NA,0.137719298245614,0.583333333333333,0.136853778117494,0.0268156424581006,0.0491803278688525,"479",30,38
"nucl1310","Burmese","sino1245","Eurasia","Asia",0.6,0.175321593679254,0.0380952380952381,8,"endogamy","no",3,"non-unilineal",NA,1,1,0.137579712679514,0.046927374301676,0.0819672131147541,"809",95,20
"nucl1347","Wolof","atla1278","Africa","Africa",1,0.0260098307564512,0.00467857142857143,6,"exogamy","yes",2,"non-unilineal",0.00824966528426203,0.0754385964912281,1,0.0728762857280915,0.00893854748603352,0.0327868852459016,"849",-17,15
"nucl1395","Nyanja","atla1278","Africa","Africa",NA,0.0458848237120617,NA,6,"agamy","no",1,"unilineal",0.00718716492566816,0.480409356725146,1,0.0894505202088035,0.0346368715083799,0,"857",36,-16
"nucl1396","Sena","atla1278","Africa","Africa",1,0.0877417491994724,0.0015952380952381,6,"exogamy","no",1,"unilineal",NA,0.336842105263158,0.833333333333333,0.115143160751056,0.0212290502793296,0.0163934426229508,"742",35,-18
"nucl1417","Igbo","atla1278","Africa","Africa",1,0.185933347004499,0.0214285714285714,9,"endogamy","yes",1,"unilineal",0.0499996793748918,0.555847953216374,1,0.0483497274583347,0.166480446927374,0.0327868852459016,"1030",7,6
"nucl1420","Mangbetu","cent2225","Africa","Africa",NA,0.0222869195434385,NA,6,"agamy","no",2,"unilineal",0.00624966460926181,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",28,3
"nucl1430","Karamojong","nilo1247","Africa","Africa",NA,0.134176765283295,NA,4,NA,NA,NA,"unilineal",0.000749662753011179,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",34,2
"nucl1479","Ifaluk","aust1307","Papunesia","Pacific",NA,0.0157671554967902,NA,5,"endogamy","yes",1,"non-unilineal",0.00000278750094078157,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",144.46,7.25
"nucl1595","Soromadja","kwer1242","Papunesia","Asia",1,0.0157671554967902,0.00000297619047619048,1,"endogamy","yes",0,"unilineal",NA,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",138,-2
"nucl1622","Marind-Amin","anim1240","Papunesia","Asia",0.8,0.0157671554967902,0.00000833333333333333,4,"endogamy","yes",0,"unilineal",0.000162162554729862,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",139,-8
"nucl1643","Japanese","japo1237","Eurasia","Asia",1,0.43781502441859,0.144047619047619,9,"exogamy","no",4,"non-unilineal",1,0.306140350877193,0.5,0.304371008729536,0.00335195530726257,0.0163934426229508,"493",136,35
"nucl1649","Tsimshian","tsim1258","North America","Americas",0.2,0.0000308750049864779,0.000000892857142857143,0,"agamy","no",1,"unilineal",NA,0.1,0,0.0895595856543483,0.0223463687150838,0.0819672131147541,"243",-130.25,54.64
"nucl1651","Wintu","wint1258","North America","Americas",NA,0.0000139232414377086,NA,0,"exogamy","no",0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-122,41
"nucl1695","Bolewa","afro1255","Africa","Africa",1,0.0455479992260443,0.000119047619047619,6,"agamy","no",2,"unilineal",0.000412162639104891,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",11,11
"nuer1246","Nuer","nilo1247","Africa","Africa",1,0.0222869195434385,0.000880952380952381,4,"exogamy","yes",0,"unilineal",0.00537466431394921,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",32,8
"nuii1237","Gilbert Onotoa","aust1307","Papunesia","Pacific",NA,0.00608773107519681,NA,4,"endogamy","yes",1,"non-unilineal",0.00000528750178453185,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",175.06,-1.47
"nupe1254","Nupe","atla1278","Africa","Africa",1,0.185933347004499,0.000952380952380952,7,"endogamy","yes",2,"unilineal",0.00449966401863661,0.555847953216374,1,0.0483497274583347,0.166480446927374,0.0327868852459016,"1030",6,9
"nuuc1236","Nuu chah nulth","waka1280","North America","Americas",0.2,0.0000308750049864779,NA,0,"exogamy","no",1,"non-unilineal",0.0000746625251986023,0.1,0,0.0895595856543483,0.0223463687150838,0.0819672131147541,"243",-125.85,49.16
"nyak1261","Nyakyusa","atla1278","Africa","Africa",NA,0.0425474791850164,NA,6,"agamy","no",2,"non-unilineal",0.00203716318754258,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",34,-9
"nyam1275","Iwa","atla1278","Africa","Africa",1,0.0223329082125324,0.000207142857142857,8,"exogamy","yes",2,"unilineal",0.000152787551565799,0.475438596491228,1,0.0708953188619488,0.0134078212290503,0,"856",32,-10
"nyam1276","Nyamwezi","atla1278","Africa","Africa",1,0.0425474791850164,0.00116666666666667,7,"exogamy","no",2,"non-unilineal",NA,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",33,-5
